ID_ENTIDAD,ANIO,CAUSAACCI,CLASACC,ENTIDAD
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Mala condición del camino,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Fatal,TAMAULIPAS
28,2021,Conductor,Fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,Sólo daños,TAMAULIPAS
28,2021,Conductor,No fatal,TAMAULIPAS
28,2021,Mala condición del camino,No fatal,TAMAULIPAS
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Mala condición del camino,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Mala condición del camino,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Mala condición del camino,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Mala condición del camino,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Mala condición del camino,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Mala condición del camino,No fatal,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
29,2021,Conductor,No fatal,TLAXCALA
29,2021,Conductor,Sólo daños,TLAXCALA
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,No fatal,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
30,2021,Conductor,Sólo daños,VERACRUZ
